"id","poskod","lokasi","bandar","negeri"
"46193","83700","Parit Awang","Yong Peng","JHR"
"46194","83700","Parit Baru","Yong Peng","JHR"
"46195","83700","Parit Bayumas","Yong Peng","JHR"
"46196","83700","Parit Berong","Yong Peng","JHR"
"46197","83700","Parit Haji Abas","Yong Peng","JHR"
"46198","83700","Parit Haji Abd Rahman","Yong Peng","JHR"
"46199","83700","Parit Haji Dahlan","Yong Peng","JHR"
"46200","83700","Parit Hitam Khamis","Yong Peng","JHR"
"46201","83700","Parit Jambi","Yong Peng","JHR"
"46202","83700","Parit Jaron","Yong Peng","JHR"
"46203","83700","Parit Kerinci","Yong Peng","JHR"
"46204","83700","Parit Lintang","Yong Peng","JHR"
"46205","83700","Parit Paimin","Yong Peng","JHR"
"46206","83700","Parit Selamat","Yong Peng","JHR"
"46207","83700","Parit Sri Telok","Yong Peng","JHR"
"46208","83700","Parit Suratman","Yong Peng","JHR"
"46209","83700","Parit Yaani","Yong Peng","JHR"
"46210","83700","Parit Yob","Yong Peng","JHR"
"46211","83700","Part Berayan","Yong Peng","JHR"
"46212","83700","Pekan Parit Yaani","Yong Peng","JHR"
"46213","83700","Seri Bengkal","Yong Peng","JHR"
"46214","83700","Seri Wangi","Yong Peng","JHR"
"46215","83700","Taman BCB","Yong Peng","JHR"
"46216","83700","Taman Bahagia","Yong Peng","JHR"
"46217","83700","Taman Berjaya","Yong Peng","JHR"
"46218","83700","Taman Berlian","Yong Peng","JHR"
"46219","83700","Taman Cenderawasih","Yong Peng","JHR"
"46220","83700","Taman Desa Putih","Yong Peng","JHR"
"46221","83700","Taman Desa Yong Peng Baharu","Yong Peng","JHR"
"46222","83700","Taman Desa","Yong Peng","JHR"
"46223","83700","Taman Durian","Yong Peng","JHR"
"46224","83700","Taman Indah","Yong Peng","JHR"
"46225","83700","Taman JPN","Yong Peng","JHR"
"46226","83700","Taman Jelita","Yong Peng","JHR"
"46227","83700","Taman Kota Aman","Yong Peng","JHR"
"46228","83700","Taman Kota Impian","Yong Peng","JHR"
"46229","83700","Taman Kota Mas","Yong Peng","JHR"
"46230","83700","Taman Kota Wawasan","Yong Peng","JHR"
"46231","83700","Taman Kota","Yong Peng","JHR"
"46232","83700","Taman Madu","Yong Peng","JHR"
"46233","83700","Taman Melati","Yong Peng","JHR"
"46234","83700","Taman Melawati","Yong Peng","JHR"
"46235","83700","Taman Melor","Yong Peng","JHR"
"46236","83700","Taman Mewah","Yong Peng","JHR"
"46237","83700","Taman Muhibbah","Yong Peng","JHR"
"46238","83700","Taman Perdana","Yong Peng","JHR"
"46239","83700","Taman Ria","Yong Peng","JHR"
"46240","83700","Taman Selatan","Yong Peng","JHR"
"46241","83700","Taman Semberong Barat","Yong Peng","JHR"
"46242","83700","Taman Semberong","Yong Peng","JHR"
"46243","83700","Taman Seri Aman","Yong Peng","JHR"
"46244","83700","Taman Sri Bayu","Yong Peng","JHR"
"46245","83700","Taman Sri Bertam","Yong Peng","JHR"
"46246","83700","Taman Sri Rahmat","Yong Peng","JHR"
"46247","83700","Taman Suria","Yong Peng","JHR"
"46248","83700","Taman Timor","Yong Peng","JHR"
"46249","83700","Taman Utama","Yong Peng","JHR"
"46250","83700","Taman Wangi","Yong Peng","JHR"
"46251","83700","Taman Yong Peng A","Yong Peng","JHR"
"46252","83700","Taman Yong Peng B","Yong Peng","JHR"
"46253","83700","Taman Yong Peng Jaya","Yong Peng","JHR"
"46254","83700","TamanOkid","Yong Peng","JHR"
"46255","83700","TamanSutera","Yong Peng","JHR"
"46256","83700","Yong Peng","Yong Peng","JHR"
"46257","84000","Ayer Hitam","Muar","JHR"
"46258","84000","Batu 12 hingga Batu 18 Air Hitam","Muar","JHR"
"46259","84000","Bukit Batu","Muar","JHR"
"46260","84000","Bukit Kubor","Muar","JHR"
"46261","84000","Bukit Treh","Muar","JHR"
"46262","84000","Empang Lima Tanjung Gading","Muar","JHR"
"46263","84000","Jalan Abd. Rahman","Muar","JHR"
"46264","84000","Jalan Abdullah","Muar","JHR"
"46265","84000","Jalan Ahmad","Muar","JHR"
"46266","84000","Jalan Ali","Muar","JHR"
"46267","84000","Jalan Arab","Muar","JHR"
"46268","84000","Jalan Bakariah","Muar","JHR"
"46269","84000","Jalan Bakri (Batu 2)","Muar","JHR"
"46270","84000","Jalan Bakri Batu 2","Muar","JHR"
"46271","84000","Jalan Bakri","Muar","JHR"
"46272","84000","Jalan Bentayan","Muar","JHR"
"46273","84000","Jalan Dato Ahmad","Muar","JHR"
"46274","84000","Jalan Dato Haji Kosai","Muar","JHR"
"46275","84000","Jalan Dato Mohd Tahir","Muar","JHR"
"46276","84000","Jalan Daud","Muar","JHR"
"46277","84000","Jalan Duku","Muar","JHR"
"46278","84000","Jalan Durian","Muar","JHR"
"46279","84000","Jalan Haji Abdullah","Muar","JHR"
"46280","84000","Jalan Haji Jaib","Muar","JHR"
"46281","84000","Jalan Haji Sairan Sabtu","Muar","JHR"
"46282","84000","Jalan Haji Taib","Muar","JHR"
"46283","84000","Jalan Haji Yunos","Muar","JHR"
"46284","84000","Jalan Hasan","Muar","JHR"
"46285","84000","Jalan Hashim","Muar","JHR"
"46286","84000","Jalan Ismail","Muar","JHR"
"46287","84000","Jalan Jeram","Muar","JHR"
"46288","84000","Jalan Joned","Muar","JHR"
"46289","84000","Jalan Katib","Muar","JHR"
"46290","84000","Jalan Kesang","Muar","JHR"
"46291","84000","Jalan Khalidi","Muar","JHR"
"46292","84000","Jalan Lama","Muar","JHR"
"46293","84000","Jalan Maharani","Muar","JHR"
"46294","84000","Jalan Majidi","Muar","JHR"
"46295","84000","Jalan Manggis","Muar","JHR"
"46296","84000","Jalan Meriam","Muar","JHR"
"46297","84000","Jalan Mohamadiah","Muar","JHR"
"46298","84000","Jalan Omri","Muar","JHR"
"46299","84000","Jalan Othman","Muar","JHR"
"46300","84000","Jalan Parit Tiram","Muar","JHR"
"46301","84000","Jalan Petri","Muar","JHR"
"46302","84000","Jalan Pinang","Muar","JHR"
"46303","84000","Jalan Rambutan","Muar","JHR"
"46304","84000","Jalan Sakeh","Muar","JHR"
"46305","84000","Jalan Salleh","Muar","JHR"
"46306","84000","Jalan Sayang","Muar","JHR"
"46307","84000","Jalan Sisi","Muar","JHR"
"46308","84000","Jalan Sri Muda","Muar","JHR"
"46309","84000","Jalan Sri Tanjong","Muar","JHR"
"46310","84000","Jalan Sulaiman","Muar","JHR"
"46311","84000","Jalan Sultan Ibrahim","Muar","JHR"
"46312","84000","Jalan Sungai abong","Muar","JHR"
"46313","84000","Jalan Temenggong Ahmad","Muar","JHR"
"46314","84000","Jalan Terus","Muar","JHR"
"46315","84000","Jalan Timbalan","Muar","JHR"
"46316","84000","Jalan Tun Aminah","Muar","JHR"
"46317","84000","Jalan Yahya","Muar","JHR"
"46318","84000","JalanHaji Abu","Muar","JHR"
"46319","84000","Jeram Mesjid","Muar","JHR"
"46320","84000","Jeram Tepi","Muar","JHR"
"46321","84000","Kampung Ayer Hitam (Km 22)","Muar","JHR"
"46322","84000","Kampung Bahagia","Muar","JHR"
"46323","84000","Kampung Baru (Bakri)","Muar","JHR"
"46324","84000","Kampung Batu 3 (Jalan Muar)","Muar","JHR"
"46325","84000","Kampung Belakang","Muar","JHR"
"46326","84000","Kampung Bukit Bandong","Muar","JHR"
"46327","84000","Kampung Bukit Sekotok","Muar","JHR"
"46328","84000","Kampung Bukit Terih","Muar","JHR"
"46329","84000","Kampung Bukit Treh","Muar","JHR"
"46330","84000","Kampung Dato Bentara Luar","Muar","JHR"
"46331","84000","Kampung Dato Sri Amar Di Raja","Muar","JHR"
"46332","84000","Kampung Dato Sri Amar Diraja","Muar","JHR"
"46333","84000","Kampung Gelam (Jalan Lama)","Muar","JHR"
"46334","84000","Kampung Jeram Mesjid","Muar","JHR"
"46335","84000","Kampung Jeram Tengah","Muar","JHR"
"46336","84000","Kampung Jeram Tepi","Muar","JHR"
"46337","84000","Kampung Kelantan","Muar","JHR"
"46338","84000","Kampung Kenangan (Km 21)","Muar","JHR"
"46339","84000","Kampung Kenangan Sri Manis","Muar","JHR"
"46340","84000","Kampung Kenangan Tun Dr Isamil","Muar","JHR"
"46341","84000","Kampung Kenangan Tun Dr Ismail","Muar","JHR"
"46342","84000","Kampung Lubuk Pusing","Muar","JHR"
"46343","84000","Kampung Melayu","Muar","JHR"
"46344","84000","Kampung Paip Parit Bakar","Muar","JHR"
"46345","84000","Kampung Parit Amal","Muar","JHR"
"46346","84000","Kampung Parit Bakar Darat","Muar","JHR"
"46347","84000","Kampung Parit Bakar","Muar","JHR"
"46348","84000","Kampung Parit Besar","Muar","JHR"
"46349","84000","Kampung Parit Buah Keras","Muar","JHR"
"46350","84000","Kampung Parit Bunga Laut","Muar","JHR"
"46351","84000","Kampung Parit Haji Yaccob","Muar","JHR"
"46352","84000","Kampung Parit Hulu","Muar","JHR"
"46353","84000","Kampung Parit Keroma","Muar","JHR"
"46354","84000","Kampung Parit Payong","Muar","JHR"
"46355","84000","Kampung Parit Perupok","Muar","JHR"
"46356","84000","Kampung Parit Raibah","Muar","JHR"
"46357","84000","Kampung Parit Raja Sari","Muar","JHR"
"46358","84000","Kampung Parit Raja","Muar","JHR"
"46359","84000","Kampung Parit Sakai","Muar","JHR"
"46360","84000","Kampung Parit Samat","Muar","JHR"
"46361","84000","Kampung Parit Setongkat Darat","Muar","JHR"
"46362","84000","Kampung Parit Ulu Bakri","Muar","JHR"
"46363","84000","Kampung Parit Wahid","Muar","JHR"
"46364","84000","Kampung Paya Ronggang","Muar","JHR"
"46365","84000","Kampung Pengkalan Kota","Muar","JHR"
"46366","84000","Kampung Pinang Kesang","Muar","JHR"
"46367","84000","Kampung Sabak Aur","Muar","JHR"
"46368","84000","Kampung Seri Bukit Batu","Muar","JHR"
"46369","84000","Kampung Seri Tanjong","Muar","JHR"
"46370","84000","Kampung Simpang Jeram Bakri","Muar","JHR"
"46371","84000","Kampung Sungai Pulai","Muar","JHR"
"46372","84000","Kampung Tanjong Agas","Muar","JHR"
"46373","84000","Kampung Temiang","Muar","JHR"
"46374","84000","Kampung Tengah (Sungai Abong)","Muar","JHR"
"46375","84000","Kampung Tengah Jeram","Muar","JHR"
"46376","84000","Kesang Gate","Muar","JHR"
"46377","84000","Kesang Laut","Muar","JHR"
"46378","84000","Kesang","Muar","JHR"
"46379","84000","Ladang Chin Hupp","Muar","JHR"
"46380","84000","Lorong Abd Rahman","Muar","JHR"
"46381","84000","Lorong Abdullah","Muar","JHR"
"46382","84000","Lorong Ahad","Muar","JHR"
"46383","84000","Lorong Ahmad","Muar","JHR"
"46384","84000","Lorong Belia","Muar","JHR"
"46385","84000","Lorong Bersama","Muar","JHR"
"46386","84000","Lorong Bunga","Muar","JHR"
"46387","84000","Lorong Dato Samsu","Muar","JHR"
"46388","84000","Lorong Dato Sulaiman","Muar","JHR"
"46389","84000","Lorong Fatah","Muar","JHR"
"46390","84000","Lorong Haji Idris","Muar","JHR"
"46391","84000","Lorong Haji Jabar","Muar","JHR"
"46392","84000","Lorong Haji Omar","Muar","JHR"
"46393","84000","Lorong Haji Osman","Muar","JHR"
"46394","84000","Lorong Haji Rais","Muar","JHR"
"46395","84000","Lorong Haji Shamsuddin","Muar","JHR"
"46396","84000","Lorong Haji Simon","Muar","JHR"
"46397","84000","Lorong Hajjah Manis","Muar","JHR"
"46398","84000","Lorong Hassan Nandong","Muar","JHR"
"46399","84000","Lorong Hedrah","Muar","JHR"
"46400","84000","Lorong Intan","Muar","JHR"
"46401","84000","Lorong Isnin","Muar","JHR"
"46402","84000","Lorong Jaafar","Muar","JHR"
"46403","84000","Lorong Johar","Muar","JHR"
"46404","84000","Lorong Kassim","Muar","JHR"
"46405","84000","Lorong Kenangan","Muar","JHR"
"46406","84000","Lorong Kim Kee","Muar","JHR"
"46407","84000","Lorong Kutty","Muar","JHR"
"46408","84000","Lorong Maisarah","Muar","JHR"
"46409","84000","Lorong Manaf","Muar","JHR"
"46410","84000","Lorong Mat Deros","Muar","JHR"
"46411","84000","Lorong Maun","Muar","JHR"
"46412","84000","Lorong Md. Noh","Muar","JHR"
"46413","84000","Lorong Md. Said","Muar","JHR"
"46414","84000","Lorong Md. Yassin","Muar","JHR"
"46415","84000","Lorong Mohamadiah","Muar","JHR"
"46416","84000","Lorong Mohd Dali","Muar","JHR"
"46417","84000","Lorong Muniadi","Muar","JHR"
"46418","84000","Lorong Nangka","Muar","JHR"
"46419","84000","Lorong Ow Ben","Muar","JHR"
"46420","84000","Lorong Paip","Muar","JHR"
"46421","84000","Lorong Pak Sitam","Muar","JHR"
"46422","84000","Lorong Parman","Muar","JHR"
"46423","84000","Lorong Pencen","Muar","JHR"
"46424","84000","Lorong Perkasa","Muar","JHR"
"46425","84000","Lorong Rahmat","Muar","JHR"
"46426","84000","Lorong Salehan","Muar","JHR"
"46427","84000","Lorong Saman","Muar","JHR"
"46428","84000","Lorong Samsuri","Muar","JHR"
"46429","84000","Lorong Serkam","Muar","JHR"
"46430","84000","Lorong Sesama","Muar","JHR"
"46431","84000","Lorong Surau","Muar","JHR"
"46432","84000","Lorong Taha Sharif","Muar","JHR"
"46433","84000","Lorong Tahir","Muar","JHR"
"46434","84000","Lorong Tee Boon Peah","Muar","JHR"
"46435","84000","Lorong Tengah","Muar","JHR"
"46436","84000","Lorong Wan Chik","Muar","JHR"
"46437","84000","Lorong Wan Perkasa","Muar","JHR"
"46438","84000","Lorong syed Abu Bakar","Muar","JHR"
"46439","84000","LorongGhani","Muar","JHR"
"46440","84000","Muar","Muar","JHR"
"46441","84000","Pangsapuri Anda","Muar","JHR"
"46442","84000","Pangsapuri Aroma Park","Muar","JHR"
"46443","84000","Pangsapuri Emas","Muar","JHR"
"46444","84000","Pangsapuri Indah","Muar","JHR"
"46445","84000","Pangsapuri Intan","Muar","JHR"
"46446","84000","Pangsapuri Mutiara","Muar","JHR"
"46447","84000","Pangsapuri Pemandangan Tanjong","Muar","JHR"
"46448","84000","Pangsapuri Permata","Muar","JHR"
"46449","84000","Pangsapuri Sri Bakariah","Muar","JHR"
"46450","84000","Parit Amal Laut","Muar","JHR"
"46451","84000","Parit Amal Tengah","Muar","JHR"
"46452","84000","Parit Amal","Muar","JHR"
"46453","84000","Parit Amat Darat","Muar","JHR"
"46454","84000","Parit Amat Laut","Muar","JHR"
"46455","84000","Parit Amat","Muar","JHR"
"46456","84000","Parit Arab","Muar","JHR"
"46457","84000","Parit Asam Kumbang Laut","Muar","JHR"
"46458","84000","Parit Asam Kumbang","Muar","JHR"
"46459","84000","Parit Bagan","Muar","JHR"
"46460","84000","Parit Bakar Darat","Muar","JHR"
"46461","84000","Parit Bakar Laut","Muar","JHR"
"46462","84000","Parit Bakar Tengah","Muar","JHR"
"46463","84000","Parit Bakar","Muar","JHR"
"46464","84000","Parit Belukar China","Muar","JHR"
"46465","84000","Parit Besar Darat","Muar","JHR"
"46466","84000","Parit Besar Laut","Muar","JHR"
"46467","84000","Parit Besar","Muar","JHR"
"46468","84000","Parit Beting","Muar","JHR"
"46469","84000","Parit Bilal","Muar","JHR"
"46470","84000","Parit Buah Keras","Muar","JHR"
"46471","84000","Parit Bunga","Muar","JHR"
"46472","84000","Parit Cik Mat","Muar","JHR"
"46473","84000","Parit Fajar Darat","Muar","JHR"
"46474","84000","Parit Gantong","Muar","JHR"
"46475","84000","Parit Haji Baki","Muar","JHR"
"46476","84000","Parit Haji Othman","Muar","JHR"
"46477","84000","Parit Imam Din","Muar","JHR"
"46478","84000","Parit Ismail","Muar","JHR"
"46479","84000","Parit Kancil","Muar","JHR"
"46480","84000","Parit Karang Darat","Muar","JHR"
"46481","84000","Parit Karang Laut","Muar","JHR"
"46482","84000","Parit Keroma Laut","Muar","JHR"
"46483","84000","Parit Keroma Tengah","Muar","JHR"
"46484","84000","Parit Keroma","Muar","JHR"
"46485","84000","Parit Mohammed","Muar","JHR"
"46486","84000","Parit Pajar","Muar","JHR"
"46487","84000","Parit Panjar Darat","Muar","JHR"
"46488","84000","Parit Panjar Laut","Muar","JHR"
"46489","84000","Parit Payong Laut","Muar","JHR"
"46490","84000","Parit Payong Tengah","Muar","JHR"
"46491","84000","Parit Payong","Muar","JHR"
"46492","84000","Parit Pelupuk","Muar","JHR"
"46493","84000","Parit Penghulu Ibrahim","Muar","JHR"
"46494","84000","Parit Penghulu Md Zin","Muar","JHR"
"46495","84000","Parit Perupok Darat","Muar","JHR"
"46496","84000","Parit Perupok Laut","Muar","JHR"
"46497","84000","Parit Perupok","Muar","JHR"
"46498","84000","Parit Raibah Laut","Muar","JHR"
"46499","84000","Parit Raibah","Muar","JHR"
"46500","84000","Parit Raja Laut","Muar","JHR"
"46501","84000","Parit Raja Sari","Muar","JHR"
"46502","84000","Parit Raja","Muar","JHR"
"46503","84000","Parit Sakai Darat","Muar","JHR"
"46504","84000","Parit Sakai Jalan Paip","Muar","JHR"
"46505","84000","Parit Sakai Laut","Muar","JHR"
"46506","84000","Parit Sakai Pantai","Muar","JHR"
"46507","84000","Parit Sakai","Muar","JHR"
"46508","84000","Parit Salim","Muar","JHR"
"46509","84000","Parit Samat","Muar","JHR"
"46510","84000","Parit Sekoyan Kesang","Muar","JHR"
"46511","84000","Parit Sempadan","Muar","JHR"
"46512","84000","Parit Sri Tanjung","Muar","JHR"
"46513","84000","Parit Stongkat","Muar","JHR"
"46514","84000","Parit Tanjong","Muar","JHR"
"46515","84000","Parit Tiram","Muar","JHR"
"46516","84000","Perit Benu","Muar","JHR"
"46517","84000","Simpang Jeram","Muar","JHR"
"46518","84000","Simpang Lima Tanjung Gading","Muar","JHR"
"46519","84000","Sungai Abong Darat","Muar","JHR"
"46520","84000","Sungai Abong","Muar","JHR"
"46521","84000","Taman Agas","Muar","JHR"
"46522","84000","Taman Aked Jaya","Muar","JHR"
"46523","84000","Taman Aman","Muar","JHR"
"46524","84000","Taman Anggerik","Muar","JHR"
"46525","84000","Taman Arosa","Muar","JHR"
"46526","84000","Taman Bahagia","Muar","JHR"
"46527","84000","Taman Bakariah Indah","Muar","JHR"
"46528","84000","Taman Bakariah","Muar","JHR"
"46529","84000","Taman Bakri","Muar","JHR"
"46530","84000","Taman Baru Parit Ulu","Muar","JHR"
"46531","84000","Taman Baru","Muar","JHR"
"46532","84000","Taman Berkat (1 & 2)","Muar","JHR"
"46533","84000","Taman Bersatu","Muar","JHR"
"46534","84000","Taman Beting Indah","Muar","JHR"
"46535","84000","Taman Beting","Muar","JHR"
"46536","84000","Taman Bintang","Muar","JHR"
"46537","84000","Taman Bistari","Muar","JHR"
"46538","84000","Taman Bukit Treh","Muar","JHR"
"46539","84000","Taman Bunga Mawar","Muar","JHR"
"46540","84000","Taman Bunga Raya","Muar","JHR"
"46541","84000","Taman Bunga Ros","Muar","JHR"
"46542","84000","Taman Bunga Tanjong","Muar","JHR"
"46543","84000","Taman Cahaya Indah","Muar","JHR"
"46544","84000","Taman Cahaya","Muar","JHR"
"46545","84000","Taman Cempaka Selatan","Muar","JHR"
"46546","84000","Taman Cempaka","Muar","JHR"
"46547","84000","Taman Chew Loy","Muar","JHR"
"46548","84000","Taman Damai","Muar","JHR"
"46549","84000","Taman Desa Baiduri","Muar","JHR"
"46550","84000","Taman Desa Impian","Muar","JHR"
"46551","84000","Taman Desa Jaya","Muar","JHR"
"46552","84000","Taman Desa Jeram","Muar","JHR"
"46553","84000","Taman Desa Keroma","Muar","JHR"
"46554","84000","Taman Desa Murni","Muar","JHR"
"46555","84000","Taman Desa Temiang","Muar","JHR"
"46556","84000","Taman Desa Wisma","Muar","JHR"
"46557","84000","Taman Desa","Muar","JHR"
"46558","84000","Taman Dusun Permai","Muar","JHR"
"46559","84000","Taman Emas Ria 2","Muar","JHR"
"46560","84000","Taman Enggang","Muar","JHR"
"46561","84000","Taman Fajar","Muar","JHR"
"46562","84000","Taman Gading Baru","Muar","JHR"
"46563","84000","Taman Gading Jaya","Muar","JHR"
"46564","84000","Taman Gading Perdana","Muar","JHR"
"46565","84000","Taman Garuda","Muar","JHR"
"46566","84000","Taman Gemilang","Muar","JHR"
"46567","84000","Taman Guru","Muar","JHR"
"46568","84000","Taman Haji Yunus","Muar","JHR"
"46569","84000","Taman Harmoni","Muar","JHR"
"46570","84000","Taman Impiana","Muar","JHR"
"46571","84000","Taman Indah (Sungai Abong)","Muar","JHR"
"46572","84000","Taman Indah","Muar","JHR"
"46573","84000","Taman Intan Sungai Abong Darat","Muar","JHR"
"46574","84000","Taman Jaya","Muar","JHR"
"46575","84000","Taman Jeram Mulia","Muar","JHR"
"46576","84000","Taman Junid Dalam","Muar","JHR"
"46577","84000","Taman Junid Indah","Muar","JHR"
"46578","84000","Taman Junid Perdana","Muar","JHR"
"46579","84000","Taman Kemuning","Muar","JHR"
"46580","84000","Taman Kenanga","Muar","JHR"
"46581","84000","Taman Kesang Baru","Muar","JHR"
"46582","84000","Taman Kesang Indah","Muar","JHR"
"46583","84000","Taman Kesang Jaya","Muar","JHR"
"46584","84000","Taman Kesang","Muar","JHR"
"46585","84000","Taman Khalidi Bahru","Muar","JHR"
"46586","84000","Taman Kilat","Muar","JHR"
"46587","84000","Taman Koperasi Guru Melayu","Muar","JHR"
"46588","84000","Taman Laksamana","Muar","JHR"
"46589","84000","Taman Lembah Padang","Muar","JHR"
"46590","84000","Taman Maharani Ayu","Muar","JHR"
"46591","84000","Taman Maharani Property","Muar","JHR"
"46592","84000","Taman Maharani","Muar","JHR"
"46593","84000","Taman Mahkota","Muar","JHR"
